state,action_index,action,next_state,probability
119,12,A_REGISTERED,122,1.0
122,14,O_ACCEPTED,120,1.0
120,15,A_ACTIVATED,123,1.0
123,13,A_APPROVED,121,1.0
121,16,W_Valideren aanvraag,71,1.0
154,5,O_SELECTED,5,0.021739130434782608
154,5,O_SELECTED,88,0.043478260869565216
154,5,O_SELECTED,151,0.9347826086956522
151,18,O_CANCELLED,170,1.0
170,7,O_CREATED,152,1.0
153,10,W_Nabellen offertes,155,1.0
156,23,A_CANCELLED,98,0.008264462809917356
156,23,A_CANCELLED,103,0.024793388429752067
156,23,A_CANCELLED,158,0.9669421487603306
158,18,O_CANCELLED,157,1.0
157,17,archive_application,82,1.0
83,12,A_REGISTERED,34,1.0
3,22,W_Afhandelen leads,171,1.0
171,4,A_ACCEPTED,4,1.0
162,16,W_Valideren aanvraag,16,0.9710144927536232
162,16,W_Valideren aanvraag,75,0.028985507246376812
162,18,O_CANCELLED,159,1.0
8,21,W_Nabellen incomplete dossiers,162,1.0
162,11,O_SENT_BACK,11,1.0
11,21,W_Nabellen incomplete dossiers,162,1.0
16,14,O_ACCEPTED,14,1.0
13,12,A_REGISTERED,12,1.0
12,21,W_Nabellen incomplete dossiers,162,1.0
162,17,archive_application,17,1.0
166,16,W_Valideren aanvraag,55,1.0
102,19,A_DECLINED,172,1.0
172,20,O_DECLINED,173,1.0
173,16,W_Valideren aanvraag,55,1.0
10,5,O_SELECTED,5,1.0
5,18,O_CANCELLED,159,1.0
159,7,O_CREATED,7,1.0
10,23,A_CANCELLED,98,0.028169014084507043
10,23,A_CANCELLED,158,0.014084507042253521
10,23,A_CANCELLED,160,0.9577464788732394
160,18,O_CANCELLED,159,1.0
159,10,W_Nabellen offertes,10,1.0
27,16,W_Valideren aanvraag,31,1.0
16,20,O_DECLINED,174,1.0
174,19,A_DECLINED,175,1.0
175,16,W_Valideren aanvraag,16,1.0
148,9,W_Completeren aanvraag,154,1.0
75,20,O_DECLINED,168,1.0
169,16,W_Valideren aanvraag,75,1.0
77,19,A_DECLINED,169,1.0
169,20,O_DECLINED,168,1.0
168,16,W_Valideren aanvraag,75,1.0
124,4,A_ACCEPTED,87,1.0
10,15,A_ACTIVATED,15,1.0
13,16,W_Valideren aanvraag,16,1.0
140,4,A_ACCEPTED,42,1.0
42,9,W_Completeren aanvraag,41,1.0
156,5,O_SELECTED,176,1.0
176,18,O_CANCELLED,157,1.0
157,7,O_CREATED,177,1.0
177,8,O_SENT,178,1.0
178,10,W_Nabellen offertes,156,1.0
75,16,W_Valideren aanvraag,16,0.006329113924050633
75,16,W_Valideren aanvraag,31,0.006329113924050633
75,16,W_Valideren aanvraag,75,0.9873417721518988
162,13,A_APPROVED,13,1.0
34,21,W_Nabellen incomplete dossiers,83,1.0
53,13,A_APPROVED,52,1.0
52,16,W_Valideren aanvraag,55,1.0
55,14,O_ACCEPTED,51,1.0
103,10,W_Nabellen offertes,49,0.975
103,10,W_Nabellen offertes,156,0.025
49,17,archive_application,56,1.0
62,6,A_FINALIZED,64,1.0
64,5,O_SELECTED,63,1.0
71,19,A_DECLINED,69,1.0
28,12,A_REGISTERED,34,1.0
157,10,W_Nabellen offertes,156,1.0
31,13,A_APPROVED,33,1.0
81,12,A_REGISTERED,80,1.0
80,16,W_Valideren aanvraag,75,1.0
35,14,O_ACCEPTED,32,1.0
71,14,O_ACCEPTED,120,1.0
121,15,A_ACTIVATED,123,1.0
123,12,A_REGISTERED,122,1.0
122,16,W_Valideren aanvraag,71,1.0
104,10,W_Nabellen offertes,49,1.0
75,14,O_ACCEPTED,78,1.0
16,19,A_DECLINED,175,1.0
175,20,O_DECLINED,174,1.0
174,16,W_Valideren aanvraag,16,1.0
155,18,O_CANCELLED,92,0.02857142857142857
155,18,O_CANCELLED,118,0.05714285714285714
155,18,O_CANCELLED,157,0.17142857142857143
155,18,O_CANCELLED,159,0.11428571428571428
155,18,O_CANCELLED,170,0.6285714285714286
170,5,O_SELECTED,151,1.0
119,16,W_Valideren aanvraag,71,1.0
120,12,A_REGISTERED,122,1.0
122,13,A_APPROVED,121,1.0
31,24,W_Beoordelen fraude,179,1.0
179,14,O_ACCEPTED,32,1.0
156,14,O_ACCEPTED,78,1.0
156,13,A_APPROVED,79,1.0
79,14,O_ACCEPTED,78,1.0
180,16,W_Valideren aanvraag,31,0.13793103448275862
180,16,W_Valideren aanvraag,55,0.034482758620689655
180,16,W_Valideren aanvraag,180,0.8275862068965517
180,21,W_Nabellen incomplete dossiers,76,1.0
22,5,O_SELECTED,25,1.0
84,21,W_Nabellen incomplete dossiers,83,1.0
163,4,A_ACCEPTED,62,1.0
71,5,O_SELECTED,63,1.0
66,16,W_Valideren aanvraag,71,1.0
71,15,A_ACTIVATED,123,1.0
123,14,O_ACCEPTED,120,1.0
121,21,W_Nabellen incomplete dossiers,119,1.0
119,17,archive_application,72,1.0
10,19,A_DECLINED,85,0.038461538461538464
10,19,A_DECLINED,175,0.9615384615384616
77,18,O_CANCELLED,157,1.0
157,5,O_SELECTED,176,1.0
176,7,O_CREATED,177,1.0
178,21,W_Nabellen incomplete dossiers,77,1.0
77,11,O_SENT_BACK,161,1.0
161,21,W_Nabellen incomplete dossiers,77,1.0
77,5,O_SELECTED,176,1.0
12,15,A_ACTIVATED,15,1.0
41,18,O_CANCELLED,47,0.9629629629629629
41,18,O_CANCELLED,92,0.037037037037037035
109,4,A_ACCEPTED,111,1.0
67,20,O_DECLINED,70,0.9230769230769231
67,20,O_DECLINED,174,0.07692307692307693
77,13,A_APPROVED,79,1.0
81,14,O_ACCEPTED,78,1.0
54,13,A_APPROVED,52,1.0
155,11,O_SENT_BACK,11,0.13725490196078433
155,11,O_SENT_BACK,68,0.09803921568627451
155,11,O_SENT_BACK,74,0.0196078431372549
155,11,O_SENT_BACK,161,0.4117647058823529
155,11,O_SENT_BACK,182,0.3333333333333333
20,22,W_Afhandelen leads,97,0.25
20,22,W_Afhandelen leads,124,0.6911764705882353
20,22,W_Afhandelen leads,140,0.014705882352941176
20,22,W_Afhandelen leads,171,0.04411764705882353
124,3,A_PREACCEPTED,21,1.0
118,10,W_Nabellen offertes,67,1.0
9,5,O_SELECTED,5,1.0
160,21,W_Nabellen incomplete dossiers,162,1.0
179,16,W_Valideren aanvraag,31,1.0
75,13,A_APPROVED,33,0.041666666666666664
75,13,A_APPROVED,79,0.9583333333333334
78,15,A_ACTIVATED,81,1.0
102,20,O_DECLINED,173,1.0
173,19,A_DECLINED,172,1.0
172,16,W_Valideren aanvraag,55,1.0
128,22,W_Afhandelen leads,181,1.0
181,4,A_ACCEPTED,130,1.0
49,19,A_DECLINED,172,1.0
15,14,O_ACCEPTED,14,1.0
102,23,A_CANCELLED,103,1.0
104,21,W_Nabellen incomplete dossiers,102,1.0
124,22,W_Afhandelen leads,124,1.0
75,19,A_DECLINED,169,1.0
75,5,O_SELECTED,176,1.0
178,16,W_Valideren aanvraag,75,1.0
81,21,W_Nabellen incomplete dossiers,77,1.0
77,15,A_ACTIVATED,81,1.0
182,10,W_Nabellen offertes,155,1.0
155,16,W_Valideren aanvraag,16,0.043478260869565216
155,16,W_Valideren aanvraag,71,0.043478260869565216
155,16,W_Valideren aanvraag,75,0.30434782608695654
155,16,W_Valideren aanvraag,183,0.6086956521739131
2,22,W_Afhandelen leads,97,0.06666666666666667
2,22,W_Afhandelen leads,171,0.9333333333333333
171,3,A_PREACCEPTED,3,1.0
73,5,O_SELECTED,25,0.07142857142857142
73,5,O_SELECTED,88,0.9
73,5,O_SELECTED,164,0.014285714285714285
73,5,O_SELECTED,176,0.014285714285714285
83,15,A_ACTIVATED,35,1.0
77,23,A_CANCELLED,158,1.0
157,21,W_Nabellen incomplete dossiers,77,1.0
171,9,W_Completeren aanvraag,9,1.0
69,21,W_Nabellen incomplete dossiers,119,1.0
48,23,A_CANCELLED,103,1.0
97,22,W_Afhandelen leads,97,1.0
97,3,A_PREACCEPTED,96,1.0
107,22,W_Afhandelen leads,109,1.0
109,3,A_PREACCEPTED,108,1.0
116,5,O_SELECTED,112,0.8888888888888888
116,5,O_SELECTED,151,0.1111111111111111
119,5,O_SELECTED,63,1.0
16,13,A_APPROVED,13,1.0
154,18,O_CANCELLED,157,0.027777777777777776
154,18,O_CANCELLED,159,0.05555555555555555
154,18,O_CANCELLED,170,0.9166666666666666
29,17,archive_application,36,1.0
154,11,O_SENT_BACK,11,0.3333333333333333
154,11,O_SENT_BACK,182,0.6666666666666666
183,21,W_Nabellen incomplete dossiers,184,1.0
184,21,W_Nabellen incomplete dossiers,77,0.10810810810810811
184,21,W_Nabellen incomplete dossiers,102,0.04054054054054054
184,21,W_Nabellen incomplete dossiers,119,0.013513513513513514
184,21,W_Nabellen incomplete dossiers,162,0.013513513513513514
184,21,W_Nabellen incomplete dossiers,184,0.8243243243243243
184,16,W_Valideren aanvraag,75,0.2
184,16,W_Valideren aanvraag,183,0.8
184,5,O_SELECTED,151,1.0
153,21,W_Nabellen incomplete dossiers,184,1.0
71,18,O_CANCELLED,118,1.0
117,16,W_Valideren aanvraag,71,1.0
71,13,A_APPROVED,121,1.0
121,14,O_ACCEPTED,120,1.0
55,24,W_Beoordelen fraude,185,1.0
185,24,W_Beoordelen fraude,185,1.0
185,16,W_Valideren aanvraag,55,1.0
55,19,A_DECLINED,172,1.0
71,20,O_DECLINED,70,1.0
73,23,A_CANCELLED,98,0.9375
73,23,A_CANCELLED,103,0.0625
130,6,A_FINALIZED,132,1.0
132,5,O_SELECTED,131,1.0
10,20,O_DECLINED,174,1.0
156,19,A_DECLINED,169,1.0
83,23,A_CANCELLED,98,1.0
29,21,W_Nabellen incomplete dossiers,83,1.0
55,5,O_SELECTED,164,1.0
164,18,O_CANCELLED,104,1.0
104,7,O_CREATED,165,1.0
20,24,W_Beoordelen fraude,186,1.0
186,24,W_Beoordelen fraude,186,1.0
186,22,W_Afhandelen leads,124,1.0
124,24,W_Beoordelen fraude,186,1.0
186,3,A_PREACCEPTED,21,1.0
155,5,O_SELECTED,5,0.02702702702702703
155,5,O_SELECTED,63,0.05405405405405406
155,5,O_SELECTED,151,0.8648648648648649
155,5,O_SELECTED,176,0.05405405405405406
143,5,O_SELECTED,131,1.0
134,21,W_Nabellen incomplete dossiers,143,1.0
102,18,O_CANCELLED,104,1.0
103,21,W_Nabellen incomplete dossiers,102,1.0
31,15,A_ACTIVATED,35,1.0
29,16,W_Valideren aanvraag,31,1.0
102,5,O_SELECTED,164,1.0
49,20,O_DECLINED,173,1.0
181,9,W_Completeren aanvraag,129,1.0
166,10,W_Nabellen offertes,49,1.0
53,21,W_Nabellen incomplete dossiers,102,1.0
158,21,W_Nabellen incomplete dossiers,77,1.0
162,14,O_ACCEPTED,14,0.9607843137254902
162,14,O_ACCEPTED,78,0.0392156862745098
98,17,archive_application,36,1.0
168,21,W_Nabellen incomplete dossiers,77,1.0
67,13,A_APPROVED,13,1.0
16,5,O_SELECTED,5,1.0
8,16,W_Valideren aanvraag,16,1.0
108,4,A_ACCEPTED,111,1.0
119,15,A_ACTIVATED,123,1.0
120,16,W_Valideren aanvraag,71,1.0
9,23,A_CANCELLED,98,0.1
9,23,A_CANCELLED,160,0.9
49,13,A_APPROVED,52,0.8
49,13,A_APPROVED,79,0.2
110,18,O_CANCELLED,167,1.0
167,5,O_SELECTED,112,1.0
162,20,O_DECLINED,174,1.0
16,18,O_CANCELLED,157,0.125
16,18,O_CANCELLED,159,0.875
77,12,A_REGISTERED,80,1.0
154,24,W_Beoordelen fraude,187,1.0
187,24,W_Beoordelen fraude,187,1.0
187,9,W_Completeren aanvraag,154,1.0
80,21,W_Nabellen incomplete dossiers,77,1.0
61,18,O_CANCELLED,118,1.0
127,22,W_Afhandelen leads,181,1.0
181,3,A_PREACCEPTED,128,1.0
22,20,O_DECLINED,84,1.0
85,10,W_Nabellen offertes,28,1.0
102,15,A_ACTIVATED,54,1.0
53,14,O_ACCEPTED,51,1.0
51,16,W_Valideren aanvraag,55,1.0
173,21,W_Nabellen incomplete dossiers,102,1.0
129,5,O_SELECTED,131,1.0
67,5,O_SELECTED,63,1.0
188,4,A_ACCEPTED,189,1.0
189,5,O_SELECTED,164,1.0
164,6,A_FINALIZED,190,1.0
190,7,O_CREATED,165,1.0
166,9,W_Completeren aanvraag,188,1.0
188,10,W_Nabellen offertes,49,1.0
59,22,W_Afhandelen leads,163,1.0
163,3,A_PREACCEPTED,60,1.0
67,12,A_REGISTERED,122,1.0
16,15,A_ACTIVATED,15,1.0
33,21,W_Nabellen incomplete dossiers,83,1.0
31,18,O_CANCELLED,29,1.0
75,24,W_Beoordelen fraude,191,1.0
191,24,W_Beoordelen fraude,191,1.0
191,16,W_Valideren aanvraag,75,1.0
146,22,W_Afhandelen leads,148,0.9230769230769231
146,22,W_Afhandelen leads,171,0.07692307692307693
148,3,A_PREACCEPTED,147,1.0
9,20,O_DECLINED,174,1.0
175,10,W_Nabellen offertes,10,1.0
123,21,W_Nabellen incomplete dossiers,119,1.0
41,11,O_SENT_BACK,74,0.42857142857142855
41,11,O_SENT_BACK,99,0.5714285714285714
76,16,W_Valideren aanvraag,31,0.15384615384615385
76,16,W_Valideren aanvraag,55,0.07692307692307693
76,16,W_Valideren aanvraag,75,0.15384615384615385
76,16,W_Valideren aanvraag,180,0.6153846153846154
79,16,W_Valideren aanvraag,75,1.0
101,5,O_SELECTED,44,1.0
87,9,W_Completeren aanvraag,86,1.0
86,6,A_FINALIZED,89,1.0
98,16,W_Valideren aanvraag,31,1.0
75,18,O_CANCELLED,157,0.875
75,18,O_CANCELLED,170,0.125
49,5,O_SELECTED,164,1.0
78,21,W_Nabellen incomplete dossiers,77,1.0
129,11,O_SENT_BACK,141,1.0
143,16,W_Valideren aanvraag,55,0.09090909090909091
143,16,W_Valideren aanvraag,142,0.9090909090909091
156,20,O_DECLINED,168,0.8888888888888888
156,20,O_DECLINED,173,0.1111111111111111
169,10,W_Nabellen offertes,156,1.0
14,21,W_Nabellen incomplete dossiers,162,1.0
116,23,A_CANCELLED,117,0.16666666666666666
116,23,A_CANCELLED,158,0.16666666666666666
116,23,A_CANCELLED,192,0.6666666666666666
192,18,O_CANCELLED,167,1.0
167,17,archive_application,193,1.0
179,5,O_SELECTED,25,1.0
119,13,A_APPROVED,121,1.0
116,18,O_CANCELLED,167,0.9444444444444444
116,18,O_CANCELLED,170,0.05555555555555555
167,23,A_CANCELLED,192,1.0
192,10,W_Nabellen offertes,116,1.0
116,17,archive_application,193,1.0
160,16,W_Valideren aanvraag,16,1.0
162,23,A_CANCELLED,160,1.0
159,21,W_Nabellen incomplete dossiers,162,1.0
75,12,A_REGISTERED,80,1.0
23,9,W_Completeren aanvraag,22,1.0
31,23,A_CANCELLED,98,1.0
119,19,A_DECLINED,69,1.0
70,21,W_Nabellen incomplete dossiers,119,1.0
100,16,W_Valideren aanvraag,55,0.21052631578947367
100,16,W_Valideren aanvraag,100,0.7894736842105263
102,12,A_REGISTERED,53,1.0
16,23,A_CANCELLED,160,1.0
159,16,W_Valideren aanvraag,16,1.0
149,9,W_Completeren aanvraag,154,1.0
16,12,A_REGISTERED,12,1.0
22,6,A_FINALIZED,24,1.0
61,23,A_CANCELLED,117,1.0
75,15,A_ACTIVATED,81,1.0
95,22,W_Afhandelen leads,97,1.0
175,21,W_Nabellen incomplete dossiers,162,1.0
117,21,W_Nabellen incomplete dossiers,119,1.0
4,9,W_Completeren aanvraag,9,1.0
9,6,A_FINALIZED,6,1.0
138,16,W_Valideren aanvraag,75,0.07692307692307693
138,16,W_Valideren aanvraag,138,0.9230769230769231
13,21,W_Nabellen incomplete dossiers,162,1.0
174,10,W_Nabellen offertes,10,1.0
104,16,W_Valideren aanvraag,55,1.0
55,10,W_Nabellen offertes,49,1.0
67,14,O_ACCEPTED,120,1.0
41,6,A_FINALIZED,43,1.0
71,12,A_REGISTERED,122,1.0
143,18,O_CANCELLED,135,1.0
119,23,A_CANCELLED,117,1.0
118,21,W_Nabellen incomplete dossiers,119,1.0
134,16,W_Valideren aanvraag,142,1.0
139,23,A_CANCELLED,192,1.0
167,21,W_Nabellen incomplete dossiers,139,1.0
139,17,archive_application,193,1.0
163,22,W_Afhandelen leads,163,1.0
55,12,A_REGISTERED,53,1.0
168,10,W_Nabellen offertes,156,1.0
49,12,A_REGISTERED,53,1.0
140,22,W_Afhandelen leads,140,1.0
192,17,archive_application,193,1.0
15,21,W_Nabellen incomplete dossiers,162,1.0
22,19,A_DECLINED,85,1.0
139,18,O_CANCELLED,167,1.0
115,16,W_Valideren aanvraag,138,1.0
139,11,O_SENT_BACK,68,0.5
139,11,O_SENT_BACK,137,0.5
155,23,A_CANCELLED,158,1.0
142,5,O_SELECTED,131,1.0
162,5,O_SELECTED,5,1.0
183,16,W_Valideren aanvraag,75,0.125
183,16,W_Valideren aanvraag,183,0.875
148,22,W_Afhandelen leads,148,1.0
115,21,W_Nabellen incomplete dossiers,139,1.0
103,16,W_Valideren aanvraag,55,1.0
55,20,O_DECLINED,173,1.0
139,5,O_SELECTED,112,1.0
162,19,A_DECLINED,175,1.0
172,21,W_Nabellen incomplete dossiers,102,1.0
130,9,W_Completeren aanvraag,129,1.0
122,21,W_Nabellen incomplete dossiers,119,1.0
101,16,W_Valideren aanvraag,100,1.0
129,6,A_FINALIZED,132,1.0
61,19,A_DECLINED,69,1.0
70,10,W_Nabellen offertes,67,1.0
76,5,O_SELECTED,88,1.0
91,21,W_Nabellen incomplete dossiers,76,1.0
167,10,W_Nabellen offertes,116,1.0
61,20,O_DECLINED,70,1.0
69,10,W_Nabellen offertes,67,1.0
71,11,O_SENT_BACK,68,1.0
16,24,W_Beoordelen fraude,194,1.0
194,24,W_Beoordelen fraude,194,1.0
194,16,W_Valideren aanvraag,16,1.0
55,15,A_ACTIVATED,54,1.0
52,21,W_Nabellen incomplete dossiers,102,1.0
129,24,W_Beoordelen fraude,195,1.0
195,24,W_Beoordelen fraude,195,1.0
195,9,W_Completeren aanvraag,129,1.0
116,20,O_DECLINED,70,1.0
137,21,W_Nabellen incomplete dossiers,139,1.0
192,21,W_Nabellen incomplete dossiers,139,1.0
73,20,O_DECLINED,168,1.0
73,19,A_DECLINED,85,1.0
174,21,W_Nabellen incomplete dossiers,162,1.0
179,24,W_Beoordelen fraude,179,1.0
184,18,O_CANCELLED,170,1.0
86,23,A_CANCELLED,98,1.0
138,18,O_CANCELLED,167,1.0
79,21,W_Nabellen incomplete dossiers,77,1.0
55,11,O_SENT_BACK,50,1.0
91,16,W_Valideren aanvraag,180,1.0
179,12,A_REGISTERED,34,1.0
76,18,O_CANCELLED,92,1.0
73,9,W_Completeren aanvraag,86,1.0
109,22,W_Afhandelen leads,109,1.0
101,11,O_SENT_BACK,99,1.0
99,21,W_Nabellen incomplete dossiers,101,1.0
55,23,A_CANCELLED,103,1.0
180,5,O_SELECTED,88,1.0
180,11,O_SENT_BACK,74,1.0
74,21,W_Nabellen incomplete dossiers,76,1.0
158,16,W_Valideren aanvraag,75,1.0
49,15,A_ACTIVATED,54,1.0
171,22,W_Afhandelen leads,171,1.0
62,9,W_Completeren aanvraag,61,1.0
61,6,A_FINALIZED,64,1.0
179,20,O_DECLINED,84,1.0
31,11,O_SENT_BACK,30,1.0
71,23,A_CANCELLED,117,1.0
118,16,W_Valideren aanvraag,71,1.0
76,11,O_SENT_BACK,161,1.0
71,24,W_Beoordelen fraude,196,1.0
196,16,W_Valideren aanvraag,71,1.0
