state,action_index,action,next_state,probability
197,6,Declaration SUBMITTED by EMPLOYEE,179,1.0
178,3,Permit FINAL_APPROVED by SUPERVISOR,176,1.0
186,5,End trip,178,1.0
178,13,Declaration APPROVED by BUDGET OWNER,187,1.0
180,6,Declaration SUBMITTED by EMPLOYEE,179,1.0
174,24,Permit REJECTED by ADMINISTRATION,198,1.0
198,21,Permit REJECTED by EMPLOYEE,196,1.0
193,4,Start trip,177,1.0
178,11,archive_application,182,1.0
175,5,End trip,178,1.0
186,23,Declaration REJECTED by SUPERVISOR,188,1.0
178,16,Send Reminder,197,1.0
177,12,Permit APPROVED by BUDGET OWNER,183,1.0
178,7,Declaration APPROVED by ADMINISTRATION,186,1.0
183,20,Permit REJECTED by SUPERVISOR,195,1.0
179,4,Start trip,177,1.0
178,12,Permit APPROVED by BUDGET OWNER,183,1.0
186,17,Declaration REJECTED by BUDGET OWNER,199,1.0
199,15,Declaration REJECTED by EMPLOYEE,181,1.0
37,5,End trip,40,1.0
200,1,Permit SUBMITTED by EMPLOYEE,201,1.0
201,2,Permit APPROVED by ADMINISTRATION,202,1.0
202,3,Permit FINAL_APPROVED by SUPERVISOR,203,1.0
203,4,Start trip,204,1.0
204,5,End trip,205,1.0
205,6,Declaration SUBMITTED by EMPLOYEE,206,1.0
206,7,Declaration APPROVED by ADMINISTRATION,207,1.0
207,23,Declaration REJECTED by SUPERVISOR,208,1.0
208,15,Declaration REJECTED by EMPLOYEE,209,1.0
209,11,archive_application,210,1.0
206,14,Declaration REJECTED by ADMINISTRATION,211,1.0
211,15,Declaration REJECTED by EMPLOYEE,209,1.0
192,5,End trip,178,1.0
178,10,Payment Handled,193,1.0
183,5,End trip,178,1.0
179,15,Declaration REJECTED by EMPLOYEE,181,1.0
45,4,Start trip,39,1.0
174,4,Start trip,177,1.0
178,2,Permit APPROVED by ADMINISTRATION,175,1.0
177,2,Permit APPROVED by ADMINISTRATION,175,1.0
193,5,End trip,178,1.0
200,4,Start trip,204,1.0
204,1,Permit SUBMITTED by EMPLOYEE,201,1.0
202,12,Permit APPROVED by BUDGET OWNER,212,1.0
212,3,Permit FINAL_APPROVED by SUPERVISOR,203,1.0
203,6,Declaration SUBMITTED by EMPLOYEE,206,1.0
209,5,End trip,205,1.0
205,11,archive_application,210,1.0
184,4,Start trip,177,1.0
177,19,Permit FINAL_APPROVED by DIRECTOR,185,1.0
185,6,Declaration SUBMITTED by EMPLOYEE,179,1.0
205,16,Send Reminder,213,1.0
213,25,Declaration SAVED by EMPLOYEE,214,1.0
214,11,archive_application,210,1.0
175,22,Permit REJECTED by BUDGET OWNER,215,1.0
215,21,Permit REJECTED by EMPLOYEE,196,1.0
196,5,End trip,178,1.0
209,4,Start trip,204,1.0
40,12,Permit APPROVED by BUDGET OWNER,45,1.0
177,20,Permit REJECTED by SUPERVISOR,195,1.0
195,5,End trip,178,1.0
178,21,Permit REJECTED by EMPLOYEE,196,1.0
175,16,Send Reminder,197,1.0
197,3,Permit FINAL_APPROVED by SUPERVISOR,176,1.0
178,8,Declaration FINAL_APPROVED by SUPERVISOR,194,1.0
187,26,Declaration APPROVED by SUPERVISOR,190,1.0
192,4,Start trip,177,1.0
177,10,Payment Handled,193,1.0
209,6,Declaration SUBMITTED by EMPLOYEE,206,1.0
207,8,Declaration FINAL_APPROVED by SUPERVISOR,216,1.0
216,9,Request Payment,217,1.0
217,10,Payment Handled,218,1.0
218,11,archive_application,210,1.0
205,1,Permit SUBMITTED by EMPLOYEE,201,1.0
207,13,Declaration APPROVED by BUDGET OWNER,219,1.0
219,8,Declaration FINAL_APPROVED by SUPERVISOR,216,1.0
202,4,Start trip,204,1.0
205,3,Permit FINAL_APPROVED by SUPERVISOR,203,1.0
202,16,Send Reminder,213,1.0
213,12,Permit APPROVED by BUDGET OWNER,212,1.0
213,6,Declaration SUBMITTED by EMPLOYEE,206,1.0
211,6,Declaration SUBMITTED by EMPLOYEE,206,1.0
206,15,Declaration REJECTED by EMPLOYEE,209,1.0
202,18,Permit APPROVED by SUPERVISOR,220,1.0
220,4,Start trip,204,1.0
204,19,Permit FINAL_APPROVED by DIRECTOR,221,1.0
221,5,End trip,205,1.0
203,5,End trip,205,1.0
204,6,Declaration SUBMITTED by EMPLOYEE,206,1.0
218,5,End trip,205,1.0
207,5,End trip,205,1.0
205,8,Declaration FINAL_APPROVED by SUPERVISOR,216,1.0
212,18,Permit APPROVED by SUPERVISOR,220,1.0
220,19,Permit FINAL_APPROVED by DIRECTOR,221,1.0
221,4,Start trip,204,1.0
219,5,End trip,205,1.0
202,5,End trip,205,1.0
212,4,Start trip,204,1.0
203,16,Send Reminder,213,1.0
207,26,Declaration APPROVED by SUPERVISOR,222,1.0
222,27,Declaration FINAL_APPROVED by DIRECTOR,223,1.0
223,9,Request Payment,217,1.0
201,24,Permit REJECTED by ADMINISTRATION,224,1.0
224,21,Permit REJECTED by EMPLOYEE,225,1.0
225,1,Permit SUBMITTED by EMPLOYEE,201,1.0
212,20,Permit REJECTED by SUPERVISOR,226,1.0
226,21,Permit REJECTED by EMPLOYEE,225,1.0
216,4,Start trip,204,1.0
204,9,Request Payment,217,1.0
218,4,Start trip,204,1.0
221,6,Declaration SUBMITTED by EMPLOYEE,206,1.0
204,12,Permit APPROVED by BUDGET OWNER,212,1.0
202,20,Permit REJECTED by SUPERVISOR,226,1.0
219,26,Declaration APPROVED by SUPERVISOR,222,1.0
204,3,Permit FINAL_APPROVED by SUPERVISOR,203,1.0
206,4,Start trip,204,1.0
205,7,Declaration APPROVED by ADMINISTRATION,207,1.0
205,13,Declaration APPROVED by BUDGET OWNER,219,1.0
225,4,Start trip,204,1.0
205,12,Permit APPROVED by BUDGET OWNER,212,1.0
208,6,Declaration SUBMITTED by EMPLOYEE,206,1.0
201,4,Start trip,204,1.0
205,2,Permit APPROVED by ADMINISTRATION,202,1.0
207,17,Declaration REJECTED by BUDGET OWNER,227,1.0
227,15,Declaration REJECTED by EMPLOYEE,209,1.0
206,5,End trip,205,1.0
213,16,Send Reminder,213,1.0
202,22,Permit REJECTED by BUDGET OWNER,228,1.0
228,21,Permit REJECTED by EMPLOYEE,225,1.0
204,2,Permit APPROVED by ADMINISTRATION,202,1.0
212,5,End trip,205,1.0
213,3,Permit FINAL_APPROVED by SUPERVISOR,203,1.0
204,18,Permit APPROVED by SUPERVISOR,220,1.0
2,12,Permit APPROVED by BUDGET OWNER,229,1.0
229,3,Permit FINAL_APPROVED by SUPERVISOR,3,1.0
6,14,Declaration REJECTED by ADMINISTRATION,230,1.0
230,15,Declaration REJECTED by EMPLOYEE,231,1.0
231,11,archive_application,11,1.0
153,32,Permit REJECTED by MISSING,232,1.0
232,8,Declaration FINAL_APPROVED by SUPERVISOR,154,1.0
229,18,Permit APPROVED by SUPERVISOR,233,1.0
233,19,Permit FINAL_APPROVED by DIRECTOR,234,1.0
234,4,Start trip,4,1.0
219,23,Declaration REJECTED by SUPERVISOR,208,1.0
218,16,Send Reminder,213,1.0
213,11,archive_application,210,1.0
205,14,Declaration REJECTED by ADMINISTRATION,211,1.0
204,14,Declaration REJECTED by ADMINISTRATION,211,1.0
211,5,End trip,205,1.0
205,15,Declaration REJECTED by EMPLOYEE,209,1.0
207,4,Start trip,204,1.0
38,16,Send Reminder,94,1.0
5,16,Send Reminder,235,1.0
235,6,Declaration SUBMITTED by EMPLOYEE,6,1.0
7,13,Declaration APPROVED by BUDGET OWNER,236,1.0
236,8,Declaration FINAL_APPROVED by SUPERVISOR,8,1.0
0,4,Start trip,4,1.0
5,1,Permit SUBMITTED by EMPLOYEE,1,1.0
3,6,Declaration SUBMITTED by EMPLOYEE,6,1.0
2,4,Start trip,4,1.0
5,3,Permit FINAL_APPROVED by SUPERVISOR,3,1.0
231,6,Declaration SUBMITTED by EMPLOYEE,6,1.0
235,16,Send Reminder,235,1.0
6,4,Start trip,4,1.0
5,7,Declaration APPROVED by ADMINISTRATION,7,1.0
229,4,Start trip,4,1.0
4,3,Permit FINAL_APPROVED by SUPERVISOR,3,1.0
3,5,End trip,5,1.0
236,23,Declaration REJECTED by SUPERVISOR,237,1.0
237,15,Declaration REJECTED by EMPLOYEE,231,1.0
5,12,Permit APPROVED by BUDGET OWNER,229,1.0
3,16,Send Reminder,235,1.0
1,24,Permit REJECTED by ADMINISTRATION,238,1.0
238,21,Permit REJECTED by EMPLOYEE,239,1.0
239,1,Permit SUBMITTED by EMPLOYEE,1,1.0
2,18,Permit APPROVED by SUPERVISOR,233,1.0
8,10,Payment Handled,10,1.0
236,26,Declaration APPROVED by SUPERVISOR,240,1.0
240,27,Declaration FINAL_APPROVED by DIRECTOR,241,1.0
241,9,Request Payment,9,1.0
4,12,Permit APPROVED by BUDGET OWNER,229,1.0
229,5,End trip,5,1.0
4,1,Permit SUBMITTED by EMPLOYEE,1,1.0
234,6,Declaration SUBMITTED by EMPLOYEE,6,1.0
7,26,Declaration APPROVED by SUPERVISOR,240,1.0
10,5,End trip,5,1.0
5,11,archive_application,11,1.0
2,5,End trip,5,1.0
7,23,Declaration REJECTED by SUPERVISOR,237,1.0
7,17,Declaration REJECTED by BUDGET OWNER,242,1.0
242,15,Declaration REJECTED by EMPLOYEE,231,1.0
7,5,End trip,5,1.0
5,8,Declaration FINAL_APPROVED by SUPERVISOR,8,1.0
5,14,Declaration REJECTED by ADMINISTRATION,230,1.0
229,16,Send Reminder,235,1.0
235,3,Permit FINAL_APPROVED by SUPERVISOR,3,1.0
230,6,Declaration SUBMITTED by EMPLOYEE,6,1.0
4,6,Declaration SUBMITTED by EMPLOYEE,6,1.0
6,5,End trip,5,1.0
10,4,Start trip,4,1.0
5,25,Declaration SAVED by EMPLOYEE,243,1.0
243,11,archive_application,11,1.0
4,25,Declaration SAVED by EMPLOYEE,243,1.0
243,5,End trip,5,1.0
5,13,Declaration APPROVED by BUDGET OWNER,236,1.0
2,22,Permit REJECTED by BUDGET OWNER,244,1.0
244,21,Permit REJECTED by EMPLOYEE,239,1.0
1,20,Permit REJECTED by SUPERVISOR,245,1.0
245,5,End trip,5,1.0
5,21,Permit REJECTED by EMPLOYEE,239,1.0
245,21,Permit REJECTED by EMPLOYEE,239,1.0
2,20,Permit REJECTED by SUPERVISOR,245,1.0
237,6,Declaration SUBMITTED by EMPLOYEE,6,1.0
9,4,Start trip,4,1.0
4,10,Payment Handled,10,1.0
229,20,Permit REJECTED by SUPERVISOR,245,1.0
245,4,Start trip,4,1.0
4,21,Permit REJECTED by EMPLOYEE,239,1.0
239,5,End trip,5,1.0
234,5,End trip,5,1.0
36,3,Permit FINAL_APPROVED by SUPERVISOR,38,1.0
41,8,Declaration FINAL_APPROVED by SUPERVISOR,246,1.0
246,9,Request Payment,247,1.0
247,10,Payment Handled,248,1.0
248,11,archive_application,44,1.0
249,1,Permit SUBMITTED by EMPLOYEE,250,1.0
250,33,Permit APPROVED by PRE_APPROVER,251,1.0
251,3,Permit FINAL_APPROVED by SUPERVISOR,252,1.0
252,4,Start trip,253,1.0
253,5,End trip,254,1.0
254,6,Declaration SUBMITTED by EMPLOYEE,255,1.0
255,8,Declaration FINAL_APPROVED by SUPERVISOR,256,1.0
256,9,Request Payment,257,1.0
257,10,Payment Handled,258,1.0
258,11,archive_application,259,1.0
252,6,Declaration SUBMITTED by EMPLOYEE,255,1.0
255,28,Declaration REJECTED by PRE_APPROVER,260,1.0
260,15,Declaration REJECTED by EMPLOYEE,261,1.0
261,4,Start trip,253,1.0
254,11,archive_application,259,1.0
1,33,Permit APPROVED by PRE_APPROVER,262,1.0
262,3,Permit FINAL_APPROVED by SUPERVISOR,3,1.0
5,29,Declaration APPROVED by PRE_APPROVER,263,1.0
263,8,Declaration FINAL_APPROVED by SUPERVISOR,8,1.0
1,18,Permit APPROVED by SUPERVISOR,233,1.0
6,26,Declaration APPROVED by SUPERVISOR,240,1.0
6,29,Declaration APPROVED by PRE_APPROVER,263,1.0
255,29,Declaration APPROVED by PRE_APPROVER,264,1.0
264,8,Declaration FINAL_APPROVED by SUPERVISOR,256,1.0
256,30,Declaration REJECTED by MISSING,265,1.0
265,11,archive_application,259,1.0
241,30,Declaration REJECTED by MISSING,266,1.0
266,6,Declaration SUBMITTED by EMPLOYEE,6,1.0
1,34,Permit REJECTED by PRE_APPROVER,267,1.0
267,21,Permit REJECTED by EMPLOYEE,239,1.0
41,29,Declaration APPROVED by PRE_APPROVER,268,1.0
268,8,Declaration FINAL_APPROVED by SUPERVISOR,246,1.0
262,18,Permit APPROVED by SUPERVISOR,233,1.0
6,28,Declaration REJECTED by PRE_APPROVER,269,1.0
269,15,Declaration REJECTED by EMPLOYEE,231,1.0
36,33,Permit APPROVED by PRE_APPROVER,270,1.0
270,4,Start trip,39,1.0
1,3,Permit FINAL_APPROVED by SUPERVISOR,3,1.0
6,8,Declaration FINAL_APPROVED by SUPERVISOR,8,1.0
8,30,Declaration REJECTED by MISSING,266,1.0
247,5,End trip,40,1.0
40,10,Payment Handled,248,1.0
263,26,Declaration APPROVED by SUPERVISOR,240,1.0
262,5,End trip,5,1.0
8,5,End trip,5,1.0
5,30,Declaration REJECTED by MISSING,266,1.0
36,18,Permit APPROVED by SUPERVISOR,53,1.0
5,32,Permit REJECTED by MISSING,271,1.0
271,1,Permit SUBMITTED by EMPLOYEE,1,1.0
6,32,Permit REJECTED by MISSING,271,1.0
3,29,Declaration APPROVED by PRE_APPROVER,263,1.0
266,4,Start trip,4,1.0
174,33,Permit APPROVED by PRE_APPROVER,272,1.0
272,3,Permit FINAL_APPROVED by SUPERVISOR,176,1.0
179,29,Declaration APPROVED by PRE_APPROVER,273,1.0
273,8,Declaration FINAL_APPROVED by SUPERVISOR,194,1.0
194,32,Permit REJECTED by MISSING,274,1.0
274,9,Request Payment,192,1.0
6,23,Declaration REJECTED by SUPERVISOR,237,1.0
270,3,Permit FINAL_APPROVED by SUPERVISOR,38,1.0
240,31,Declaration REJECTED by DIRECTOR,275,1.0
275,15,Declaration REJECTED by EMPLOYEE,231,1.0
250,3,Permit FINAL_APPROVED by SUPERVISOR,252,1.0
40,19,Permit FINAL_APPROVED by DIRECTOR,54,1.0
48,32,Permit REJECTED by MISSING,276,1.0
276,11,archive_application,44,1.0
38,33,Permit APPROVED by PRE_APPROVER,270,1.0
263,23,Declaration REJECTED by SUPERVISOR,237,1.0
51,8,Declaration FINAL_APPROVED by SUPERVISOR,246,1.0
262,4,Start trip,4,1.0
5,28,Declaration REJECTED by PRE_APPROVER,269,1.0
6,27,Declaration FINAL_APPROVED by DIRECTOR,241,1.0
241,26,Declaration APPROVED by SUPERVISOR,240,1.0
240,9,Request Payment,9,1.0
9,5,End trip,5,1.0
5,10,Payment Handled,10,1.0
257,4,Start trip,253,1.0
253,10,Payment Handled,258,1.0
258,5,End trip,254,1.0
233,4,Start trip,4,1.0
4,19,Permit FINAL_APPROVED by DIRECTOR,234,1.0
3,32,Permit REJECTED by MISSING,271,1.0
201,33,Permit APPROVED by PRE_APPROVER,277,1.0
277,3,Permit FINAL_APPROVED by SUPERVISOR,203,1.0
206,29,Declaration APPROVED by PRE_APPROVER,278,1.0
278,8,Declaration FINAL_APPROVED by SUPERVISOR,216,1.0
41,4,Start trip,39,1.0
40,8,Declaration FINAL_APPROVED by SUPERVISOR,246,1.0
262,20,Permit REJECTED by SUPERVISOR,245,1.0
1,4,Start trip,4,1.0
5,33,Permit APPROVED by PRE_APPROVER,262,1.0
250,20,Permit REJECTED by SUPERVISOR,279,1.0
279,21,Permit REJECTED by EMPLOYEE,280,1.0
280,1,Permit SUBMITTED by EMPLOYEE,250,1.0
250,18,Permit APPROVED by SUPERVISOR,281,1.0
281,19,Permit FINAL_APPROVED by DIRECTOR,282,1.0
282,4,Start trip,253,1.0
255,26,Declaration APPROVED by SUPERVISOR,283,1.0
283,27,Declaration FINAL_APPROVED by DIRECTOR,284,1.0
284,9,Request Payment,257,1.0
255,4,Start trip,253,1.0
254,29,Declaration APPROVED by PRE_APPROVER,264,1.0
264,23,Declaration REJECTED by SUPERVISOR,285,1.0
285,15,Declaration REJECTED by EMPLOYEE,261,1.0
261,6,Declaration SUBMITTED by EMPLOYEE,255,1.0
264,26,Declaration APPROVED by SUPERVISOR,283,1.0
284,30,Declaration REJECTED by MISSING,265,1.0
265,6,Declaration SUBMITTED by EMPLOYEE,255,1.0
250,34,Permit REJECTED by PRE_APPROVER,286,1.0
286,21,Permit REJECTED by EMPLOYEE,280,1.0
251,20,Permit REJECTED by SUPERVISOR,279,1.0
249,4,Start trip,253,1.0
253,1,Permit SUBMITTED by EMPLOYEE,250,1.0
251,5,End trip,254,1.0
254,3,Permit FINAL_APPROVED by SUPERVISOR,252,1.0
255,23,Declaration REJECTED by SUPERVISOR,285,1.0
261,11,archive_application,259,1.0
250,2,Permit APPROVED by ADMINISTRATION,287,1.0
287,3,Permit FINAL_APPROVED by SUPERVISOR,252,1.0
255,7,Declaration APPROVED by ADMINISTRATION,288,1.0
288,13,Declaration APPROVED by BUDGET OWNER,289,1.0
289,8,Declaration FINAL_APPROVED by SUPERVISOR,256,1.0
194,30,Declaration REJECTED by MISSING,290,1.0
290,5,End trip,178,1.0
178,32,Permit REJECTED by MISSING,274,1.0
274,11,archive_application,182,1.0
290,32,Permit REJECTED by MISSING,274,1.0
251,18,Permit APPROVED by SUPERVISOR,281,1.0
254,1,Permit SUBMITTED by EMPLOYEE,250,1.0
288,8,Declaration FINAL_APPROVED by SUPERVISOR,256,1.0
255,14,Declaration REJECTED by ADMINISTRATION,291,1.0
291,15,Declaration REJECTED by EMPLOYEE,261,1.0
253,6,Declaration SUBMITTED by EMPLOYEE,255,1.0
255,5,End trip,254,1.0
254,32,Permit REJECTED by MISSING,292,1.0
292,1,Permit SUBMITTED by EMPLOYEE,250,1.0
246,30,Declaration REJECTED by MISSING,293,1.0
293,11,archive_application,44,1.0
287,18,Permit APPROVED by SUPERVISOR,281,1.0
251,4,Start trip,253,1.0
253,3,Permit FINAL_APPROVED by SUPERVISOR,252,1.0
252,5,End trip,254,1.0
36,4,Start trip,39,1.0
287,12,Permit APPROVED by BUDGET OWNER,294,1.0
294,3,Permit FINAL_APPROVED by SUPERVISOR,252,1.0
294,4,Start trip,253,1.0
256,5,End trip,254,1.0
254,9,Request Payment,257,1.0
253,28,Declaration REJECTED by PRE_APPROVER,260,1.0
260,5,End trip,254,1.0
254,15,Declaration REJECTED by EMPLOYEE,261,1.0
285,6,Declaration SUBMITTED by EMPLOYEE,255,1.0
294,18,Permit APPROVED by SUPERVISOR,281,1.0
254,16,Send Reminder,295,1.0
295,6,Declaration SUBMITTED by EMPLOYEE,255,1.0
295,16,Send Reminder,295,1.0
288,23,Declaration REJECTED by SUPERVISOR,285,1.0
285,5,End trip,254,1.0
258,4,Start trip,253,1.0
41,26,Declaration APPROVED by SUPERVISOR,296,1.0
296,27,Declaration FINAL_APPROVED by DIRECTOR,297,1.0
297,9,Request Payment,247,1.0
254,14,Declaration REJECTED by ADMINISTRATION,291,1.0
282,6,Declaration SUBMITTED by EMPLOYEE,255,1.0
192,32,Permit REJECTED by MISSING,274,1.0
274,10,Payment Handled,193,1.0
246,5,End trip,40,1.0
40,9,Request Payment,247,1.0
252,32,Permit REJECTED by MISSING,292,1.0
247,32,Permit REJECTED by MISSING,276,1.0
276,10,Payment Handled,248,1.0
288,26,Declaration APPROVED by SUPERVISOR,283,1.0
41,28,Declaration REJECTED by PRE_APPROVER,298,1.0
298,15,Declaration REJECTED by EMPLOYEE,43,1.0
289,5,End trip,254,1.0
254,8,Declaration FINAL_APPROVED by SUPERVISOR,256,1.0
282,32,Permit REJECTED by MISSING,292,1.0
292,4,Start trip,253,1.0
294,5,End trip,254,1.0
174,3,Permit FINAL_APPROVED by SUPERVISOR,176,1.0
179,8,Declaration FINAL_APPROVED by SUPERVISOR,194,1.0
264,27,Declaration FINAL_APPROVED by DIRECTOR,284,1.0
284,26,Declaration APPROVED by SUPERVISOR,283,1.0
283,9,Request Payment,257,1.0
298,32,Permit REJECTED by MISSING,276,1.0
276,15,Declaration REJECTED by EMPLOYEE,43,1.0
288,17,Declaration REJECTED by BUDGET OWNER,299,1.0
299,15,Declaration REJECTED by EMPLOYEE,261,1.0
289,26,Declaration APPROVED by SUPERVISOR,283,1.0
248,5,End trip,40,1.0
252,16,Send Reminder,295,1.0
281,4,Start trip,253,1.0
253,19,Permit FINAL_APPROVED by DIRECTOR,282,1.0
282,5,End trip,254,1.0
254,25,Declaration SAVED by EMPLOYEE,300,1.0
300,11,archive_application,259,1.0
279,4,Start trip,253,1.0
253,21,Permit REJECTED by EMPLOYEE,280,1.0
257,5,End trip,254,1.0
254,10,Payment Handled,258,1.0
253,32,Permit REJECTED by MISSING,292,1.0
288,5,End trip,254,1.0
250,4,Start trip,253,1.0
254,33,Permit APPROVED by PRE_APPROVER,251,1.0
253,18,Permit APPROVED by SUPERVISOR,281,1.0
179,28,Declaration REJECTED by PRE_APPROVER,301,1.0
301,15,Declaration REJECTED by EMPLOYEE,181,1.0
181,32,Permit REJECTED by MISSING,274,1.0
254,13,Declaration APPROVED by BUDGET OWNER,289,1.0
253,23,Declaration REJECTED by SUPERVISOR,285,1.0
264,5,End trip,254,1.0
264,4,Start trip,253,1.0
253,8,Declaration FINAL_APPROVED by SUPERVISOR,256,1.0
287,5,End trip,254,1.0
254,12,Permit APPROVED by BUDGET OWNER,294,1.0
265,4,Start trip,253,1.0
254,2,Permit APPROVED by ADMINISTRATION,287,1.0
282,16,Send Reminder,295,1.0
254,21,Permit REJECTED by EMPLOYEE,280,1.0
287,22,Permit REJECTED by BUDGET OWNER,302,1.0
302,21,Permit REJECTED by EMPLOYEE,280,1.0
287,4,Start trip,253,1.0
253,12,Permit APPROVED by BUDGET OWNER,294,1.0
254,7,Declaration APPROVED by ADMINISTRATION,288,1.0
250,24,Permit REJECTED by ADMINISTRATION,303,1.0
303,21,Permit REJECTED by EMPLOYEE,280,1.0
291,5,End trip,254,1.0
287,20,Permit REJECTED by SUPERVISOR,279,1.0
