AMOUNT_REQ;case:concept:name;concept:name;org:resource;timesincemidnight;timesincelastevent;timesincecasestart;event_nr;month;weekday;hour;open_cases;remaining_time_minutes;time:timestamp;execution_time_minutes
10000;182452;O_CREATED;10912;900;0.016766666666666666;21.66835;9;11;5;15;562;14057.8133;2011-11-05 15:00:39.210000+00:00;14079.48165
10000;182452;O_SENT;10912;900;0.0005333333333333334;21.668883333333333;10;11;5;15;562;14057.812766666666;2011-11-05 15:00:39.242000+00:00;14079.48165
10000;182452;W_Completeren aanvraag;10912;900;0.03578333333333333;21.704666666666665;11;11;5;15;562;14057.776983333333;2011-11-05 15:00:41.389000+00:00;14079.48165
10000;182452;O_SENT_BACK;11049;603;8343.1922;8364.896866666666;12;11;4;10;615;5714.584783333334;2011-11-11 10:03:52.921000+00:00;14079.48165
10000;182452;W_Nabellen offertes;11049;603;0.023366666666666664;8364.920233333332;13;11;4;10;615;5714.561416666666;2011-11-11 10:03:54.323000+00:00;14079.48165
10000;182452;W_Valideren aanvraag;10609;912;4628.946800000001;12993.867033333334;14;11;0;15;623;1085.6146166666667;2011-11-14 15:12:51.131000+00:00;14079.48165
10000;182452;W_Nabellen incomplete dossiers;10609;913;0.5245833333333334;12994.391616666666;15;11;0;15;623;1085.0900333333334;2011-11-14 15:13:22.606000+00:00;14079.48165
10000;182452;W_Nabellen incomplete dossiers;10881;1044;130.65303333333333;13125.04465;16;11;0;17;612;954.437;2011-11-14 17:24:01.788000+00:00;14079.48165
10000;182452;W_Nabellen incomplete dossiers;10881;1106;62.643950000000004;13187.6886;17;11;0;18;615;891.79305;2011-11-14 18:26:40.425000+00:00;14079.48165
10000;182452;O_ACCEPTED;10609;558;891.6599833333333;14079.348583333334;18;11;1;9;607;0.13306666666666667;2011-11-15 09:18:20.024000+00:00;14079.48165
10000;182452;A_APPROVED;10609;558;1.6666666666666667e-05;14079.3486;19;11;1;9;607;0.13305;2011-11-15 09:18:20.025000+00:00;14079.48165
10000;182452;A_ACTIVATED;10609;558;0.0;14079.3486;20;11;1;9;607;0.13305;2011-11-15 09:18:20.025000+00:00;14079.48165
10000;182452;A_REGISTERED;10609;558;0.0;14079.3486;21;11;1;9;607;0.13305;2011-11-15 09:18:20.025000+00:00;14079.48165
10000;182452;W_Valideren aanvraag;10609;558;0.13305;14079.48165;22;11;1;9;606;0.0;2011-11-15 09:18:28.008000+00:00;14079.48165
13000;182455;A_SUBMITTED;112;883;0.0;0.0;1;11;5;14;562;14051.569300000001;2011-11-05 14:43:28.420000+00:00;14051.569300000001
13000;182455;A_PARTLYSUBMITTED;112;883;0.004516666666666667;0.004516666666666667;2;11;5;14;562;14051.564783333333;2011-11-05 14:43:28.691000+00:00;14051.569300000001
13000;182455;A_PREACCEPTED;112;884;0.5883333333333333;0.59285;3;11;5;14;562;14050.97645;2011-11-05 14:44:03.991000+00:00;14051.569300000001
13000;182455;W_Completeren aanvraag;11203;887;3.3616666666666664;3.9545166666666662;4;11;5;14;562;14047.614783333333;2011-11-05 14:47:25.691000+00:00;14051.569300000001
13000;182455;W_Completeren aanvraag;11203;892;5.249266666666667;9.203783333333332;5;11;5;14;562;14042.365516666667;2011-11-05 14:52:40.647000+00:00;14051.569300000001
13000;182455;A_ACCEPTED;10889;901;8.569566666666667;17.77335;6;11;5;15;562;14033.79595;2011-11-05 15:01:14.821000+00:00;14051.569300000001
13000;182455;O_SELECTED;10889;904;2.9286666666666665;20.70201666666667;7;11;5;15;562;14030.867283333333;2011-11-05 15:04:10.541000+00:00;14051.569300000001
13000;182455;A_FINALIZED;10889;904;0.0;20.70201666666667;8;11;5;15;562;14030.867283333333;2011-11-05 15:04:10.541000+00:00;14051.569300000001
13000;182455;O_CREATED;10889;904;0.015816666666666666;20.71783333333333;9;11;5;15;562;14030.851466666667;2011-11-05 15:04:11.490000+00:00;14051.569300000001
13000;182455;O_SENT;10889;904;0.0004166666666666667;20.71825;10;11;5;15;562;14030.85105;2011-11-05 15:04:11.515000+00:00;14051.569300000001
13000;182455;W_Completeren aanvraag;10889;904;0.021166666666666667;20.739416666666667;11;11;5;15;562;14030.829883333332;2011-11-05 15:04:12.785000+00:00;14051.569300000001
13000;182455;W_Nabellen offertes;10889;908;4.549216666666666;25.288633333333333;12;11;5;15;562;14026.280666666666;2011-11-05 15:08:45.738000+00:00;14051.569300000001
13000;182455;O_SENT_BACK;10789;657;8388.799316666666;8414.08795;13;11;4;10;612;5637.48135;2011-11-11 10:57:33.697000+00:00;14051.569300000001
13000;182455;W_Nabellen offertes;10789;657;0.021216666666666665;8414.109166666667;14;11;4;10;612;5637.460133333333;2011-11-11 10:57:34.970000+00:00;14051.569300000001
13000;182455;W_Valideren aanvraag;10138;1213;4875.7429833333335;13289.852149999999;15;11;0;20;607;761.7171500000001;2011-11-14 20:13:19.549000+00:00;14051.569300000001
13000;182455;O_ACCEPTED;10138;534;761.5969666666666;14051.449116666667;16;11;1;8;609;0.12018333333333334;2011-11-15 08:54:55.367000+00:00;14051.569300000001
13000;182455;A_APPROVED;10138;534;0.0;14051.449116666667;17;11;1;8;609;0.12018333333333334;2011-11-15 08:54:55.367000+00:00;14051.569300000001
13000;182455;A_ACTIVATED;10138;534;1.6666666666666667e-05;14051.449133333334;18;11;1;8;609;0.12016666666666667;2011-11-15 08:54:55.368000+00:00;14051.569300000001
13000;182455;A_REGISTERED;10138;534;0.0;14051.449133333334;19;11;1;8;609;0.12016666666666667;2011-11-15 08:54:55.368000+00:00;14051.569300000001
13000;182455;W_Valideren aanvraag;10138;535;0.12016666666666667;14051.569300000001;20;11;1;8;608;0.0;2011-11-15 08:55:02.578000+00:00;14051.569300000001
20000;182476;A_SUBMITTED;112;991;0.0;0.0;1;11;5;16;560;23215.757016666666;2011-11-05 16:31:20.660000+00:00;23215.757016666666
20000;182476;A_PARTLYSUBMITTED;112;991;0.004333333333333333;0.004333333333333333;2;11;5;16;560;23215.752683333336;2011-11-05 16:31:20.920000+00:00;23215.757016666666
20000;182476;A_PREACCEPTED;112;991;0.54265;0.5469833333333334;3;11;5;16;560;23215.210033333333;2011-11-05 16:31:53.479000+00:00;23215.757016666666
20000;182476;A_ACCEPTED;11202;609;2497.4177833333333;2497.9647666666665;4;11;0;10;585;20717.79225;2011-11-07 10:09:18.546000+00:00;23215.757016666666
20000;182476;O_SELECTED;11202;615;6.20275;2504.167516666667;5;11;0;10;587;20711.589500000002;2011-11-07 10:15:30.711000+00:00;23215.757016666666
20000;182476;A_FINALIZED;11202;615;1.6666666666666667e-05;2504.1675333333333;6;11;0;10;587;20711.589483333333;2011-11-07 10:15:30.712000+00:00;23215.757016666666
20000;182476;O_CREATED;11202;615;0.02743333333333333;2504.194966666667;7;11;0;10;587;20711.56205;2011-11-07 10:15:32.358000+00:00;23215.757016666666
20000;182476;O_SENT;11202;615;0.0005833333333333334;2504.19555;8;11;0;10;587;20711.56146666667;2011-11-07 10:15:32.393000+00:00;23215.757016666666
20000;182476;W_Completeren aanvraag;0;615;0.02625;2504.2218;9;11;0;10;587;20711.535216666663;2011-11-07 10:15:33.968000+00:00;23215.757016666666
20000;182476;W_Nabellen offertes;0;618;2.9214166666666666;2507.1432166666664;10;11;0;10;588;20708.6138;2011-11-07 10:18:29.253000+00:00;23215.757016666666
20000;182476;W_Nabellen offertes;11189;925;11827.480166666668;14334.623383333334;11;11;1;15;597;8881.133633333335;2011-11-15 15:25:58.063000+00:00;23215.757016666666
20000;182476;W_Nabellen offertes;11189;965;39.94095;14374.564333333334;12;11;1;16;596;8841.192683333333;2011-11-15 16:05:54.520000+00:00;23215.757016666666
20000;182476;W_Nabellen offertes;11189;1015;49.824200000000005;14424.388533333335;13;11;1;16;595;8791.368483333334;2011-11-15 16:55:43.972000+00:00;23215.757016666666
20000;182476;W_Nabellen offertes;10861;996;5740.4489;20164.837433333334;14;11;5;16;634;3050.9195833333333;2011-11-19 16:36:10.906000+00:00;23215.757016666666
20000;182476;A_CANCELLED;11181;1167;3050.8796;23215.717033333334;15;11;0;19;618;0.039983333333333336;2011-11-21 19:27:03.682000+00:00;23215.757016666666
20000;182476;O_CANCELLED;11181;1167;0.0;23215.717033333334;16;11;0;19;618;0.039983333333333336;2011-11-21 19:27:03.682000+00:00;23215.757016666666
20000;182476;W_Nabellen offertes;11181;1167;0.039983333333333336;23215.757016666666;17;11;0;19;617;0.0;2011-11-21 19:27:06.081000+00:00;23215.757016666666
8000;182485;A_SUBMITTED;112;1071;0.0;0.0;1;11;5;17;561;28372.016266666666;2011-11-05 17:51:02.664000+00:00;28372.016266666666
8000;182485;A_PARTLYSUBMITTED;112;1071;0.006633333333333334;0.006633333333333334;2;11;5;17;561;28372.00963333333;2011-11-05 17:51:03.062000+00:00;28372.016266666666
8000;182485;A_PREACCEPTED;112;1071;0.69985;0.7064833333333334;3;11;5;17;561;28371.309783333334;2011-11-05 17:51:45.053000+00:00;28372.016266666666
8000;182485;A_ACCEPTED;11203;570;2379.1041666666665;2379.81065;4;11;0;9;585;25992.205616666666;2011-11-07 09:30:51.303000+00:00;28372.016266666666
8000;182485;O_SELECTED;11203;572;1.9048333333333334;2381.7154833333334;5;11;0;9;584;25990.300783333332;2011-11-07 09:32:45.593000+00:00;28372.016266666666
8000;182485;A_FINALIZED;11203;572;1.6666666666666667e-05;2381.7155;6;11;0;9;584;25990.300766666667;2011-11-07 09:32:45.594000+00:00;28372.016266666666
8000;182485;O_CREATED;11203;572;0.06311666666666667;2381.778616666667;7;11;0;9;584;25990.237650000003;2011-11-07 09:32:49.381000+00:00;28372.016266666666
8000;182485;O_SENT;11203;572;0.00055;2381.7791666666667;8;11;0;9;584;25990.237100000002;2011-11-07 09:32:49.414000+00:00;28372.016266666666
8000;182485;W_Completeren aanvraag;11203;572;0.028416666666666666;2381.8075833333332;9;11;0;9;584;25990.208683333334;2011-11-07 09:32:51.119000+00:00;28372.016266666666
8000;182485;W_Nabellen offertes;0;717;10225.115083333334;12606.922666666667;10;11;0;11;624;15765.0936;2011-11-14 11:57:58.024000+00:00;28372.016266666666
8000;182485;W_Nabellen offertes;0;580;9942.401466666666;22549.324133333335;11;11;0;9;642;5822.692133333333;2011-11-21 09:40:22.112000+00:00;28372.016266666666
8000;182485;O_SENT_BACK;10899;712;1572.4009;24121.725033333336;12;11;1;11;610;4250.291233333333;2011-11-22 11:52:46.166000+00:00;28372.016266666666
8000;182485;W_Nabellen offertes;10899;712;0.02206666666666667;24121.747099999997;13;11;1;11;610;4250.269166666667;2011-11-22 11:52:47.490000+00:00;28372.016266666666
8000;182485;W_Valideren aanvraag;10629;853;3021.1235;27142.870600000002;14;11;3;14;600;1229.1456666666668;2011-11-24 14:13:54.900000+00:00;28372.016266666666
8000;182485;W_Nabellen incomplete dossiers;11121;865;11.599033333333333;27154.469633333334;15;11;3;14;598;1217.5466333333331;2011-11-24 14:25:30.842000+00:00;28372.016266666666
8000;182485;W_Nabellen incomplete dossiers;10929;1108;243.13693333333333;27397.60656666667;16;11;3;18;587;974.4097;2011-11-24 18:28:39.058000+00:00;28372.016266666666
8000;182485;W_Nabellen incomplete dossiers;10899;588;919.7693833333334;28317.37595;17;11;4;9;578;54.64031666666666;2011-11-25 09:48:25.221000+00:00;28372.016266666666
8000;182485;O_ACCEPTED;10629;642;54.47543333333333;28371.851383333335;18;11;4;10;576;0.16488333333333335;2011-11-25 10:42:53.747000+00:00;28372.016266666666
8000;182485;A_ACTIVATED;10629;642;1.6666666666666667e-05;28371.8514;19;11;4;10;576;0.16486666666666666;2011-11-25 10:42:53.748000+00:00;28372.016266666666
8000;182485;A_APPROVED;10629;642;0.0;28371.8514;20;11;4;10;576;0.16486666666666666;2011-11-25 10:42:53.748000+00:00;28372.016266666666
8000;182485;A_REGISTERED;10629;642;0.0;28371.8514;21;11;4;10;576;0.16486666666666666;2011-11-25 10:42:53.748000+00:00;28372.016266666666
8000;182485;W_Valideren aanvraag;10629;643;0.16486666666666666;28372.016266666666;22;11;4;10;575;0.0;2011-11-25 10:43:03.640000+00:00;28372.016266666666
3000;182488;A_SUBMITTED;112;1090;0.0;0.0;1;11;5;18;562;27185.975749999998;2011-11-05 18:10:25.788000+00:00;27185.975749999998
3000;182488;A_PARTLYSUBMITTED;112;1090;0.0068;0.0068;2;11;5;18;562;27185.968950000002;2011-11-05 18:10:26.196000+00:00;27185.975749999998
3000;182488;A_PREACCEPTED;112;1091;0.6250833333333333;0.6318833333333332;3;11;5;18;562;27185.343866666666;2011-11-05 18:11:03.701000+00:00;27185.975749999998
3000;182488;A_ACCEPTED;11203;605;2394.7053;2395.3371833333335;4;11;0;10;585;24790.63856666667;2011-11-07 10:05:46.019000+00:00;27185.975749999998
3000;182488;O_SELECTED;11203;611;5.877066666666667;2401.21425;5;11;0;10;586;24784.7615;2011-11-07 10:11:38.643000+00:00;27185.975749999998
3000;182488;A_FINALIZED;11203;611;0.0;2401.21425;6;11;0;10;586;24784.7615;2011-11-07 10:11:38.643000+00:00;27185.975749999998
3000;182488;O_CREATED;11203;611;0.026716666666666666;2401.2409666666667;7;11;0;10;586;24784.734783333333;2011-11-07 10:11:40.246000+00:00;27185.975749999998
3000;182488;O_SENT;11203;611;0.00055;2401.241516666667;8;11;0;10;586;24784.734233333333;2011-11-07 10:11:40.279000+00:00;27185.975749999998
3000;182488;W_Completeren aanvraag;11203;611;0.026133333333333335;2401.2676500000002;9;11;0;10;586;24784.7081;2011-11-07 10:11:41.847000+00:00;27185.975749999998
3000;182488;W_Nabellen offertes;11201;1169;10637.619383333333;13038.887033333333;10;11;0;19;612;14147.088716666667;2011-11-14 19:29:19.010000+00:00;27185.975749999998
3000;182488;W_Nabellen offertes;10861;960;6991.0595;20029.946533333332;11;11;5;16;635;7156.029216666667;2011-11-19 16:00:22.580000+00:00;27185.975749999998
3000;182488;W_Nabellen offertes;0;569;3928.785966666667;23958.7325;12;11;1;9;618;3227.24325;2011-11-22 09:29:09.738000+00:00;27185.975749999998
3000;182488;W_Nabellen offertes;11189;629;60.479;24019.211499999998;13;11;1;10;614;3166.76425;2011-11-22 10:29:38.478000+00:00;27185.975749999998
3000;182488;O_SENT_BACK;11049;712;83.05395;24102.26545;14;11;1;11;610;3083.7102999999997;2011-11-22 11:52:41.715000+00:00;27185.975749999998
3000;182488;W_Nabellen offertes;11049;712;0.03055;24102.296;15;11;1;11;610;3083.6797500000002;2011-11-22 11:52:43.548000+00:00;27185.975749999998
3000;182488;W_Valideren aanvraag;10629;908;3076.08635;27178.382350000003;16;11;3;15;594;7.5934;2011-11-24 15:08:48.729000+00:00;27185.975749999998
3000;182488;W_Valideren aanvraag;10629;909;0.6997166666666667;27179.08206666667;17;11;3;15;594;6.893683333333333;2011-11-24 15:09:30.712000+00:00;27185.975749999998
3000;182488;O_DECLINED;10629;916;6.805266666666666;27185.887333333332;18;11;3;15;594;0.08841666666666666;2011-11-24 15:16:19.028000+00:00;27185.975749999998
3000;182488;A_DECLINED;10629;916;0.0;27185.887333333332;19;11;3;15;594;0.08841666666666666;2011-11-24 15:16:19.028000+00:00;27185.975749999998
3000;182488;W_Valideren aanvraag;10629;916;0.08841666666666666;27185.975749999998;20;11;3;15;593;0.0;2011-11-24 15:16:24.333000+00:00;27185.975749999998
30000;182491;A_SUBMITTED;112;1168;0.0;0.0;1;11;5;19;563;32930.19723333333;2011-11-05 19:28:07.929000+00:00;32930.19723333333
30000;182491;A_PARTLYSUBMITTED;112;1168;0.022833333333333334;0.022833333333333334;2;11;5;19;563;32930.174399999996;2011-11-05 19:28:09.299000+00:00;32930.19723333333
30000;182491;A_PREACCEPTED;112;1168;0.6901666666666666;0.713;3;11;5;19;563;32929.484233333336;2011-11-05 19:28:50.709000+00:00;32930.19723333333
30000;182491;A_ACCEPTED;11203;633;2345.07305;2345.78605;4;11;0;10;588;30584.411183333334;2011-11-07 10:33:55.092000+00:00;32930.19723333333
30000;182491;A_FINALIZED;11203;643;9.370383333333333;2355.156433333333;5;11;0;10;590;30575.040800000002;2011-11-07 10:43:17.315000+00:00;32930.19723333333
30000;182491;O_SELECTED;11203;643;0.0;2355.156433333333;6;11;0;10;590;30575.040800000002;2011-11-07 10:43:17.315000+00:00;32930.19723333333
30000;182491;O_CREATED;11203;643;0.02225;2355.178683333333;7;11;0;10;590;30575.018549999997;2011-11-07 10:43:18.650000+00:00;32930.19723333333
30000;182491;O_SENT;11203;643;0.00045;2355.179133333333;8;11;0;10;590;30575.018099999998;2011-11-07 10:43:18.677000+00:00;32930.19723333333
30000;182491;W_Completeren aanvraag;11203;643;0.036333333333333336;2355.215466666667;9;11;0;10;590;30574.981766666668;2011-11-07 10:43:20.857000+00:00;32930.19723333333
30000;182491;W_Nabellen offertes;11203;646;2.86705;2358.082516666667;10;11;0;10;590;30572.114716666667;2011-11-07 10:46:12.880000+00:00;32930.19723333333
30000;182491;O_SELECTED;11189;553;4226.9048;6584.987316666667;11;11;3;9;609;26345.209916666667;2011-11-10 09:13:07.168000+00:00;32930.19723333333
30000;182491;O_CANCELLED;11189;553;0.0;6584.987316666667;12;11;3;9;609;26345.209916666667;2011-11-10 09:13:07.168000+00:00;32930.19723333333
30000;182491;O_CREATED;11189;553;0.0459;6585.033216666667;13;11;3;9;609;26345.164016666666;2011-11-10 09:13:09.922000+00:00;32930.19723333333
30000;182491;O_SENT;11189;553;0.00095;6585.034166666666;14;11;3;9;609;26345.163066666668;2011-11-10 09:13:09.979000+00:00;32930.19723333333
30000;182491;W_Nabellen offertes;11189;553;0.0359;6585.070066666667;15;11;3;9;609;26345.127166666665;2011-11-10 09:13:12.133000+00:00;32930.19723333333
30000;182491;W_Nabellen offertes;11189;556;3.1749333333333336;6588.245;16;11;3;9;604;26341.952233333333;2011-11-10 09:16:22.629000+00:00;32930.19723333333
30000;182491;O_CANCELLED;11180;1078;10602.062916666668;17190.307916666665;17;11;3;17;615;15739.889316666668;2011-11-17 17:58:26.404000+00:00;32930.19723333333
30000;182491;O_SELECTED;11180;1078;0.0;17190.307916666665;18;11;3;17;615;15739.889316666668;2011-11-17 17:58:26.404000+00:00;32930.19723333333
30000;182491;O_CREATED;11180;1078;0.024650000000000002;17190.332566666668;19;11;3;17;615;15739.864666666666;2011-11-17 17:58:27.883000+00:00;32930.19723333333
30000;182491;O_SENT;11180;1078;0.00095;17190.33351666667;20;11;3;17;615;15739.863716666667;2011-11-17 17:58:27.940000+00:00;32930.19723333333
30000;182491;W_Nabellen offertes;11180;1078;0.04251666666666667;17190.376033333334;21;11;3;17;615;15739.8212;2011-11-17 17:58:30.491000+00:00;32930.19723333333
30000;182491;W_Nabellen offertes;11180;1081;2.6614166666666668;17193.03745;22;11;3;18;615;15737.159783333334;2011-11-17 18:01:10.176000+00:00;32930.19723333333
30000;182491;W_Nabellen offertes;10909;695;5374.548133333333;22567.585583333333;23;11;0;11;639;10362.61165;2011-11-21 11:35:43.064000+00:00;32930.19723333333
30000;182491;O_SENT_BACK;11029;938;242.36938333333333;22809.954966666664;24;11;0;15;629;10120.242266666666;2011-11-21 15:38:05.227000+00:00;32930.19723333333
30000;182491;W_Nabellen offertes;0;938;0.03958333333333333;22809.99455;25;11;0;15;629;10120.202683333333;2011-11-21 15:38:07.602000+00:00;32930.19723333333
30000;182491;W_Valideren aanvraag;10972;983;45.576366666666665;22855.570916666664;26;11;0;16;622;10074.626316666667;2011-11-21 16:23:42.184000+00:00;32930.19723333333
30000;182491;W_Nabellen incomplete dossiers;0;990;7.036616666666666;22862.607533333336;27;11;0;16;622;10067.5897;2011-11-21 16:30:44.381000+00:00;32930.19723333333
30000;182491;W_Nabellen incomplete dossiers;0;1007;16.791150000000002;22879.398683333337;28;11;0;16;621;10050.79855;2011-11-21 16:47:31.850000+00:00;32930.19723333333
30000;182491;W_Nabellen incomplete dossiers;10899;736;1169.0248666666666;24048.42355;29;11;1;12;607;8881.773683333333;2011-11-22 12:16:33.342000+00:00;32930.19723333333
30000;182491;W_Valideren aanvraag;10972;799;63.04841666666667;24111.471966666668;30;11;1;13;604;8818.725266666666;2011-11-22 13:19:36.247000+00:00;32930.19723333333
30000;182491;W_Nabellen incomplete dossiers;11189;804;4.8267;24116.298666666666;31;11;1;13;603;8813.898566666667;2011-11-22 13:24:25.849000+00:00;32930.19723333333
30000;182491;W_Nabellen incomplete dossiers;11189;811;7.450116666666667;24123.748783333333;32;11;1;13;602;8806.44845;2011-11-22 13:31:52.856000+00:00;32930.19723333333
30000;182491;W_Nabellen incomplete dossiers;0;846;34.99995;24158.748733333334;33;11;1;14;601;8771.4485;2011-11-22 14:06:52.853000+00:00;32930.19723333333
30000;182491;W_Nabellen incomplete dossiers;11049;695;2728.2381499999997;26886.986883333335;34;11;3;11;602;6043.210349999999;2011-11-24 11:35:07.142000+00:00;32930.19723333333
30000;182491;W_Nabellen incomplete dossiers;10910;861;1606.0432666666668;28493.03015;35;11;4;14;570;4437.167083333334;2011-11-25 14:21:09.738000+00:00;32930.19723333333
30000;182491;W_Nabellen incomplete dossiers;11000;624;1203.5653;29696.59545;36;11;5;10;562;3233.601783333333;2011-11-26 10:24:43.656000+00:00;32930.19723333333
30000;182491;W_Nabellen incomplete dossiers;11049;924;3179.7652166666667;32876.36066666667;37;11;0;15;572;53.83656666666666;2011-11-28 15:24:29.569000+00:00;32930.19723333333
30000;182491;O_ACCEPTED;10972;978;53.7051;32930.06576666667;38;11;0;16;571;0.13146666666666668;2011-11-28 16:18:11.875000+00:00;32930.19723333333
30000;182491;A_APPROVED;10972;978;0.0;32930.06576666667;39;11;0;16;571;0.13146666666666668;2011-11-28 16:18:11.875000+00:00;32930.19723333333
30000;182491;A_ACTIVATED;10972;978;1.6666666666666667e-05;32930.06578333333;40;11;0;16;571;0.13144999999999998;2011-11-28 16:18:11.876000+00:00;32930.19723333333
30000;182491;A_REGISTERED;10972;978;0.0;32930.06578333333;41;11;0;16;571;0.13144999999999998;2011-11-28 16:18:11.876000+00:00;32930.19723333333
30000;182491;W_Valideren aanvraag;10972;978;0.13144999999999998;32930.19723333333;42;11;0;16;570;0.0;2011-11-28 16:18:19.763000+00:00;32930.19723333333
14000;182500;A_SUBMITTED;112;1196;0.0;0.0;1;11;5;19;564;15201.4522;2011-11-05 19:56:51.689000+00:00;15201.4522
14000;182500;A_PARTLYSUBMITTED;112;1196;0.0048;0.0048;2;11;5;19;564;15201.447400000001;2011-11-05 19:56:51.977000+00:00;15201.4522
14000;182500;A_PREACCEPTED;112;1197;0.6811;0.6859000000000001;3;11;5;19;564;15200.7663;2011-11-05 19:57:32.843000+00:00;15201.4522
14000;182500;W_Completeren aanvraag;0;633;2315.7620166666666;2316.4479166666665;4;11;0;10;588;12885.004283333334;2011-11-07 10:33:18.564000+00:00;15201.4522
14000;182500;W_Completeren aanvraag;0;638;5.170283333333333;2321.6182;5;11;0;10;589;12879.834;2011-11-07 10:38:28.781000+00:00;15201.4522
14000;182500;W_Completeren aanvraag;11181;1177;539.1158333333334;2860.734033333333;6;11;0;19;591;12340.718166666666;2011-11-07 19:37:35.731000+00:00;15201.4522
14000;182500;A_ACCEPTED;11181;1184;6.4522;2867.1862333333333;7;11;0;19;591;12334.265966666666;2011-11-07 19:44:02.863000+00:00;15201.4522
14000;182500;O_SELECTED;11181;1188;4.848916666666667;2872.03515;8;11;0;19;591;12329.41705;2011-11-07 19:48:53.798000+00:00;15201.4522
14000;182500;A_FINALIZED;11181;1188;0.0;2872.03515;9;11;0;19;591;12329.41705;2011-11-07 19:48:53.798000+00:00;15201.4522
14000;182500;O_CREATED;11181;1189;0.13426666666666665;2872.1694166666666;10;11;0;19;591;12329.282783333332;2011-11-07 19:49:01.854000+00:00;15201.4522
14000;182500;O_SENT;11181;1189;0.0005833333333333334;2872.17;11;11;0;19;591;12329.2822;2011-11-07 19:49:01.889000+00:00;15201.4522
14000;182500;W_Completeren aanvraag;11181;1189;0.029766666666666667;2872.1997666666666;12;11;0;19;591;12329.252433333333;2011-11-07 19:49:03.675000+00:00;15201.4522
14000;182500;W_Nabellen offertes;11181;1190;1.9101;2874.1098666666667;13;11;0;19;591;12327.342333333334;2011-11-07 19:50:58.281000+00:00;15201.4522
14000;182500;W_Nabellen offertes;11181;1219;11548.515883333333;14422.625750000001;14;11;1;20;602;778.82645;2011-11-15 20:19:29.234000+00:00;15201.4522
14000;182500;A_CANCELLED;10910;558;778.7825833333334;15201.408333333333;15;11;2;9;608;0.04386666666666667;2011-11-16 09:18:16.189000+00:00;15201.4522
14000;182500;O_CANCELLED;10910;558;0.0;15201.408333333333;16;11;2;9;608;0.04386666666666667;2011-11-16 09:18:16.189000+00:00;15201.4522
14000;182500;W_Nabellen offertes;10910;558;0.04386666666666667;15201.4522;17;11;2;9;607;0.0;2011-11-16 09:18:18.821000+00:00;15201.4522
15000;182509;A_SUBMITTED;112;1273;0.0;0.0;1;11;5;21;565;68525.15591666667;2011-11-05 21:13:36.655000+00:00;68525.15591666667
15000;182509;A_PARTLYSUBMITTED;112;1273;0.020050000000000002;0.020050000000000002;2;11;5;21;565;68525.13586666666;2011-11-05 21:13:37.858000+00:00;68525.15591666667
15000;182509;A_PREACCEPTED;11009;634;2241.3428666666664;2241.3629166666665;3;11;0;10;588;66283.793;2011-11-07 10:34:58.430000+00:00;68525.15591666667
15000;182509;W_Afhandelen leads;11009;634;0.019316666666666666;2241.3822333333333;4;11;0;10;588;66283.77368333333;2011-11-07 10:34:59.589000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;11181;1069;435.00316666666663;2676.3854;5;11;0;17;586;65848.77051666667;2011-11-07 17:49:59.779000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;11169;1206;136.43863333333334;2812.8240333333333;6;11;0;20;591;65712.33188333333;2011-11-07 20:06:26.097000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;0;1219;13.40465;2826.2286833333333;7;11;0;20;591;65698.92723333334;2011-11-07 20:19:50.376000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;0;593;813.9148666666666;3640.1435500000002;8;11;1;9;596;64885.01236666667;2011-11-08 09:53:45.268000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;11169;617;23.510383333333333;3663.6539333333335;9;11;1;10;593;64861.501983333335;2011-11-08 10:17:15.891000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;10982;1049;432.4438166666667;4096.09775;10;11;1;17;590;64429.05816666667;2011-11-08 17:29:42.520000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;11122;1197;148.2791;4244.37685;11;11;1;19;597;64280.77906666666;2011-11-08 19:57:59.266000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;11181;1203;5.572233333333333;4249.949083333334;12;11;1;20;598;64275.20683333334;2011-11-08 20:03:33.600000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;11119;1230;26.50725;4276.4563333333335;13;11;1;20;598;64248.699583333335;2011-11-08 20:30:04.035000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;10861;867;1077.1786333333334;5353.6349666666665;14;11;2;14;602;63171.520950000006;2011-11-09 14:27:14.753000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;11169;868;1.6070166666666668;5355.241983333332;15;11;2;14;602;63169.91393333334;2011-11-09 14:28:51.174000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;0;869;0.6562333333333333;5355.8982166666665;16;11;2;14;602;63169.257699999995;2011-11-09 14:29:30.548000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;10609;1187;317.63831666666664;5673.536533333333;17;11;2;19;600;62851.61938333334;2011-11-09 19:47:08.847000+00:00;68525.15591666667
15000;182509;W_Completeren aanvraag;0;834;1087.4069;6760.943433333334;18;11;3;13;603;61764.21248333333;2011-11-10 13:54:33.261000+00:00;68525.15591666667
